Date,Open,High,Low,Close,Adj Close,Volume
2020-02-25,705.0,706.0,690.0,690.0,584.9177856445312,1200
2020-02-26,687.0,690.0,686.0,690.0,584.9177856445312,1400
2020-02-27,694.0,694.0,692.0,692.0,586.6130981445312,400
2020-02-28,692.0,700.0,692.0,693.0,587.4609375,5400
2020-03-02,692.0,693.0,692.0,692.0,586.6130981445312,1100
2020-03-03,672.0,672.0,672.0,672.0,569.6589965820312,100
2020-03-04,672.0,672.0,672.0,672.0,569.6589965820312,0
2020-03-05,671.0,671.0,671.0,671.0,568.8113403320312,300
2020-03-06,689.0,689.0,679.0,679.0,575.593017578125,1300
2020-03-09,635.0,642.0,630.0,630.0,534.0553588867188,3800
2020-03-10,605.0,605.0,585.0,586.0,496.7563171386719,1600
2020-03-11,591.0,591.0,591.0,591.0,500.9947204589844,100
2020-03-12,591.0,591.0,587.0,591.0,500.9947204589844,600
2020-03-13,587.0,587.0,565.0,565.0,478.9544067382813,2100
2020-03-16,565.0,565.0,565.0,565.0,478.9544067382813,0
2020-03-17,565.0,565.0,565.0,565.0,478.9544067382813,100
2020-03-18,565.0,565.0,565.0,565.0,478.9544067382813,0
2020-03-19,565.0,570.0,565.0,570.0,483.1929321289063,400
2020-03-23,560.0,580.0,550.0,565.0,478.9544067382813,4400
2020-03-24,565.0,594.0,565.0,594.0,503.5378723144531,300
2020-03-25,600.0,679.0,600.0,679.0,575.593017578125,500
2020-03-26,677.0,677.0,677.0,677.0,573.8975830078125,200
2020-03-27,677.0,677.0,677.0,677.0,573.8975830078125,200
2020-03-30,690.0,727.0,690.0,697.0,612.5675659179688,2600
2020-03-31,718.0,732.0,715.0,732.0,643.3277587890625,1700
2020-04-01,732.0,732.0,732.0,732.0,643.3277587890625,900
2020-04-02,732.0,732.0,732.0,732.0,643.3277587890625,0
2020-04-03,732.0,732.0,732.0,732.0,643.3277587890625,0
2020-04-06,732.0,732.0,732.0,732.0,643.3277587890625,0
2020-04-07,732.0,732.0,732.0,732.0,643.3277587890625,0
2020-04-08,687.0,687.0,687.0,687.0,603.7789306640625,100
2020-04-09,687.0,687.0,687.0,687.0,603.7789306640625,0
2020-04-10,732.0,732.0,687.0,697.0,612.5675659179688,400
2020-04-13,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-14,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-15,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-16,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-17,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-20,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-21,697.0,697.0,697.0,697.0,612.5675659179688,0
2020-04-22,695.0,695.0,694.0,694.0,609.930908203125,200
2020-04-23,696.0,697.0,696.0,697.0,612.5675659179688,500
2020-04-24,701.0,701.0,701.0,701.0,616.0830078125,200
2020-04-27,730.0,730.0,730.0,730.0,641.5700073242188,200
2020-04-28,731.0,733.0,731.0,733.0,644.2066650390625,1300
2020-04-30,733.0,735.0,733.0,733.0,644.2066650390625,1600
2020-05-01,733.0,733.0,733.0,733.0,644.2066650390625,0
2020-05-07,733.0,733.0,733.0,733.0,644.2066650390625,1000
2020-05-08,733.0,733.0,733.0,733.0,644.2066650390625,0
2020-05-11,703.0,715.0,703.0,715.0,628.3870849609375,400
2020-05-12,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-13,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-14,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-15,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-18,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-19,715.0,715.0,715.0,715.0,628.3870849609375,0
2020-05-20,685.0,695.0,685.0,695.0,610.8097534179688,300
2020-05-21,695.0,695.0,695.0,695.0,610.8097534179688,0
2020-05-22,695.0,695.0,695.0,695.0,610.8097534179688,0
2020-05-25,695.0,695.0,695.0,695.0,610.8097534179688,0
2020-05-26,695.0,695.0,695.0,695.0,610.8097534179688,0
2020-05-27,695.0,695.0,695.0,695.0,610.8097534179688,0
2020-05-28,721.0,733.0,721.0,733.0,644.2066650390625,400
2020-05-29,746.0,746.0,746.0,746.0,655.6318359375,1000
2020-06-01,746.0,748.0,746.0,748.0,657.3895874023438,200
2020-06-02,748.0,753.0,748.0,753.0,661.783935546875,600
2020-06-03,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-04,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-05,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-08,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-09,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-10,753.0,753.0,753.0,753.0,661.783935546875,0
2020-06-11,716.0,725.0,716.0,725.0,637.1757202148438,1600
2020-06-12,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-15,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-16,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-17,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-18,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-19,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-22,725.0,725.0,725.0,725.0,637.1757202148438,100
2020-06-23,725.0,725.0,725.0,725.0,637.1757202148438,0
2020-06-24,734.0,734.0,734.0,734.0,645.0855102539062,300
2020-06-25,734.0,734.0,734.0,734.0,645.0855102539062,0
2020-06-26,735.0,741.0,735.0,741.0,651.237548828125,200
2020-06-29,745.0,758.0,745.0,758.0,666.17822265625,2300
2020-06-30,781.0,818.0,781.0,806.0,708.3635864257812,2400
2020-07-01,829.0,852.0,829.0,852.0,748.7913208007812,1300
2020-07-02,790.0,804.0,764.0,804.0,706.6058959960938,3000
2020-07-03,788.0,788.0,788.0,788.0,692.5440673828125,200
2020-07-06,797.0,797.0,797.0,797.0,700.4537963867188,100
2020-07-07,812.0,847.0,802.0,839.0,737.3660888671875,2300
2020-07-08,850.0,850.0,839.0,839.0,737.3660888671875,9200
2020-07-09,830.0,830.0,830.0,830.0,729.4563598632812,100
2020-07-10,801.0,804.0,801.0,804.0,706.6058959960938,200
2020-07-13,800.0,815.0,800.0,815.0,716.2733764648438,500
2020-07-14,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-15,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-16,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-17,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-20,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-21,815.0,815.0,815.0,815.0,716.2733764648438,400
2020-07-22,815.0,815.0,815.0,815.0,716.2733764648438,0
2020-07-27,815.0,815.0,815.0,815.0,716.2733764648438,600
2020-07-28,819.0,831.0,819.0,826.0,725.94091796875,800
2020-07-29,841.0,841.0,841.0,841.0,739.123779296875,200
2020-07-30,839.0,840.0,831.0,839.0,737.3660888671875,1100
2020-07-31,839.0,839.0,839.0,839.0,737.3660888671875,7700
2020-08-03,839.0,839.0,839.0,839.0,737.3660888671875,0
2020-08-04,848.0,849.0,848.0,849.0,746.15478515625,200
2020-08-05,849.0,849.0,849.0,849.0,746.15478515625,200
2020-08-06,849.0,850.0,795.0,796.0,699.574951171875,3100
2020-08-07,819.0,819.0,817.0,818.0,718.9099731445312,400
2020-08-11,818.0,818.0,803.0,803.0,705.72705078125,400
2020-08-12,803.0,803.0,801.0,801.0,703.9692993164062,500
2020-08-13,801.0,801.0,801.0,801.0,703.9692993164062,300
2020-08-14,800.0,800.0,800.0,800.0,703.0904541015625,100
2020-08-17,800.0,800.0,797.0,797.0,700.4537963867188,300
2020-08-18,797.0,797.0,797.0,797.0,700.4537963867188,0
2020-08-19,797.0,797.0,797.0,797.0,700.4537963867188,200
2020-08-20,796.0,796.0,796.0,796.0,699.574951171875,200
2020-08-21,795.0,795.0,795.0,795.0,698.6961669921875,300
2020-08-24,806.0,806.0,800.0,800.0,703.0904541015625,500
2020-08-25,801.0,804.0,800.0,804.0,706.6058959960938,800
2020-08-26,804.0,804.0,804.0,804.0,706.6058959960938,400
2020-08-27,812.0,812.0,812.0,812.0,713.6367797851562,100
2020-08-28,800.0,810.0,800.0,803.0,705.72705078125,1200
2020-08-31,803.0,803.0,803.0,803.0,705.72705078125,2000
2020-09-01,803.0,803.0,803.0,803.0,705.72705078125,1300
2020-09-02,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-03,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-04,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-07,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-08,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-09,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-10,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-11,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-14,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-15,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-16,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-17,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-18,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-23,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-24,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-25,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-28,803.0,803.0,803.0,803.0,705.72705078125,0
2020-09-29,816.0,850.0,816.0,834.0,732.9718017578125,1500
2020-09-30,849.0,849.0,834.0,834.0,732.9718017578125,2500
2020-10-02,830.0,830.0,830.0,830.0,729.4563598632812,3500
2020-10-05,860.0,875.0,860.0,875.0,769.005126953125,1600
2020-10-06,875.0,875.0,830.0,830.0,729.4563598632812,900
2020-10-07,830.0,842.0,830.0,842.0,740.002685546875,500
2020-10-08,833.0,833.0,833.0,833.0,732.0928955078125,1100
2020-10-09,833.0,833.0,833.0,833.0,732.0928955078125,0
2020-10-12,836.0,839.0,805.0,805.0,707.4847412109375,2400
2020-10-13,820.0,820.0,820.0,820.0,720.667724609375,100
2020-10-14,820.0,820.0,820.0,820.0,720.667724609375,0
2020-10-15,814.0,814.0,807.0,811.0,712.7579345703125,600
2020-10-16,811.0,811.0,811.0,811.0,712.7579345703125,0
2020-10-19,811.0,811.0,811.0,811.0,712.7579345703125,0
2020-10-20,808.0,808.0,808.0,808.0,710.1213989257812,100
2020-10-21,808.0,808.0,808.0,808.0,710.1213989257812,0
2020-10-22,808.0,808.0,808.0,808.0,710.1213989257812,0
