Date,Open,High,Low,Close,Adj Close,Volume
2020-02-25,675.0,680.0,673.0,673.0,619.337158203125,23300.0
2020-02-26,671.0,677.0,667.0,669.0,615.6561279296875,20800.0
2020-02-27,671.0,671.0,656.0,656.0,603.6927490234375,21800.0
2020-02-28,650.0,651.0,601.0,603.0,554.9188232421875,38800.0
2020-03-02,595.0,625.0,595.0,623.0,573.3240356445312,28300.0
2020-03-03,650.0,651.0,600.0,607.0,558.5999755859375,31600.0
2020-03-04,608.0,614.0,603.0,604.0,555.8390502929688,16900.0
2020-03-05,604.0,607.0,600.0,600.0,552.157958984375,20900.0
2020-03-06,601.0,609.0,600.0,601.0,553.0782470703125,19400.0
2020-03-09,600.0,601.0,590.0,590.0,542.9553833007812,24300.0
2020-03-10,574.0,592.0,551.0,589.0,542.0350952148438,38400.0
2020-03-11,598.0,613.0,588.0,590.0,542.9553833007812,18600.0
2020-03-12,599.0,599.0,578.0,584.0,537.433837890625,24500.0
2020-03-13,560.0,580.0,553.0,560.0,515.347412109375,49100.0
2020-03-16,596.0,621.0,587.0,606.0,557.6796264648438,27900.0
2020-03-17,580.0,627.0,580.0,619.0,569.6430053710938,26100.0
2020-03-18,619.0,622.0,605.0,611.0,562.2809448242188,7400.0
2020-03-19,610.0,615.0,593.0,596.0,548.47705078125,11900.0
2020-03-23,595.0,608.0,587.0,608.0,559.5200805664062,29000.0
2020-03-24,610.0,619.0,604.0,609.0,560.4404296875,12900.0
2020-03-25,625.0,652.0,625.0,652.0,600.0116577148438,18000.0
2020-03-26,648.0,666.0,642.0,666.0,612.8953857421875,22400.0
2020-03-27,672.0,682.0,668.0,681.0,626.6993408203125,30800.0
2020-03-30,641.0,670.0,631.0,670.0,621.1369018554688,21000.0
2020-03-31,663.0,664.0,653.0,661.0,612.7933349609375,10200.0
2020-04-01,651.0,651.0,625.0,628.0,582.2000122070312,9700.0
2020-04-02,618.0,623.0,602.0,602.0,558.09619140625,9000.0
2020-04-03,607.0,607.0,600.0,601.0,557.1690673828125,5100.0
2020-04-06,600.0,625.0,600.0,625.0,579.4188232421875,10500.0
2020-04-07,655.0,655.0,629.0,633.0,586.8353271484375,5300.0
2020-04-08,633.0,645.0,632.0,643.0,596.1060791015625,6800.0
2020-04-09,643.0,644.0,633.0,644.0,597.0330810546875,5000.0
2020-04-10,645.0,649.0,639.0,645.0,597.960205078125,5600.0
2020-04-13,645.0,645.0,633.0,633.0,586.8353271484375,3000.0
2020-04-14,642.0,647.0,637.0,646.0,598.8872680664062,9800.0
2020-04-15,646.0,650.0,640.0,650.0,602.5955810546875,7200.0
2020-04-16,641.0,660.0,641.0,660.0,611.8662109375,10000.0
2020-04-17,655.0,664.0,633.0,635.0,588.6895141601562,22100.0
2020-04-20,638.0,646.0,638.0,642.0,595.178955078125,3600.0
2020-04-21,642.0,643.0,636.0,638.0,591.470703125,4600.0
2020-04-22,635.0,635.0,621.0,621.0,575.7105712890625,7400.0
2020-04-23,626.0,626.0,615.0,618.0,572.9292602539062,6100.0
2020-04-24,619.0,620.0,612.0,617.0,572.0022583007812,8700.0
2020-04-27,617.0,617.0,611.0,617.0,572.0022583007812,11600.0
2020-04-28,620.0,620.0,612.0,613.0,568.2940063476562,9600.0
2020-04-30,620.0,620.0,615.0,616.0,571.0751342773438,13000.0
2020-05-01,628.0,630.0,614.0,615.0,570.1480712890625,7700.0
2020-05-07,617.0,619.0,615.0,617.0,572.0022583007812,5700.0
2020-05-08,635.0,635.0,615.0,627.0,581.27294921875,25300.0
2020-05-11,630.0,630.0,617.0,623.0,577.5646362304688,13600.0
2020-05-12,619.0,626.0,619.0,623.0,577.5646362304688,12500.0
2020-05-13,620.0,620.0,616.0,620.0,574.783447265625,14900.0
2020-05-14,615.0,619.0,615.0,618.0,572.9292602539062,7800.0
2020-05-15,620.0,621.0,612.0,618.0,572.9292602539062,10100.0
2020-05-18,628.0,628.0,614.0,619.0,573.8563232421875,9300.0
2020-05-19,628.0,628.0,616.0,622.0,576.6375732421875,11200.0
2020-05-20,617.0,620.0,615.0,619.0,573.8563232421875,8000.0
2020-05-21,612.0,619.0,612.0,615.0,570.1480712890625,16700.0
2020-05-22,617.0,618.0,614.0,617.0,572.0022583007812,5300.0
2020-05-25,618.0,628.0,617.0,627.0,581.27294921875,18300.0
2020-05-26,625.0,632.0,625.0,632.0,585.9082641601562,15500.0
2020-05-27,631.0,661.0,628.0,661.0,612.7933349609375,50600.0
2020-05-28,654.0,669.0,645.0,669.0,620.2097778320312,31600.0
2020-05-29,662.0,662.0,645.0,650.0,602.5955810546875,18100.0
2020-06-01,649.0,649.0,641.0,643.0,596.1060791015625,5600.0
2020-06-02,643.0,643.0,634.0,639.0,592.3977661132812,14000.0
2020-06-03,637.0,637.0,630.0,630.0,584.0541381835938,10700.0
2020-06-04,630.0,635.0,626.0,635.0,588.6895141601562,10200.0
2020-06-05,636.0,637.0,631.0,637.0,590.5435791015625,7300.0
2020-06-08,637.0,639.0,635.0,639.0,592.3977661132812,11800.0
2020-06-09,639.0,639.0,625.0,633.0,586.8353271484375,18100.0
2020-06-10,633.0,638.0,630.0,638.0,591.470703125,15700.0
2020-06-11,637.0,638.0,627.0,627.0,581.27294921875,7800.0
2020-06-12,618.0,623.0,616.0,621.0,575.7105712890625,12900.0
2020-06-15,618.0,619.0,613.0,614.0,569.2210083007812,16100.0
2020-06-16,625.0,625.0,616.0,620.0,574.783447265625,17000.0
2020-06-17,620.0,625.0,620.0,622.0,576.6375732421875,12700.0
2020-06-18,624.0,624.0,619.0,620.0,574.783447265625,4800.0
2020-06-19,620.0,625.0,618.0,625.0,579.4188232421875,10000.0
2020-06-22,622.0,631.0,622.0,627.0,581.27294921875,6900.0
2020-06-23,634.0,635.0,627.0,632.0,585.9082641601562,6100.0
2020-06-24,632.0,635.0,619.0,619.0,573.8563232421875,10300.0
2020-06-25,624.0,625.0,620.0,620.0,574.783447265625,5700.0
2020-06-26,619.0,623.0,613.0,619.0,573.8563232421875,29500.0
2020-06-29,611.0,619.0,611.0,612.0,567.3668823242188,16100.0
2020-06-30,625.0,625.0,612.0,613.0,568.2940063476562,9000.0
2020-07-01,611.0,612.0,609.0,611.0,566.4398193359375,13800.0
2020-07-02,614.0,614.0,608.0,608.0,563.6585693359375,18000.0
2020-07-03,610.0,614.0,610.0,614.0,569.2210083007812,26000.0
2020-07-06,614.0,614.0,611.0,613.0,568.2940063476562,21400.0
2020-07-07,613.0,614.0,611.0,612.0,567.3668823242188,9700.0
2020-07-08,621.0,621.0,617.0,617.0,572.0022583007812,6600.0
2020-07-09,624.0,624.0,611.0,611.0,566.4398193359375,12200.0
2020-07-10,619.0,619.0,608.0,608.0,563.6585693359375,43700.0
2020-07-13,616.0,617.0,610.0,617.0,572.0022583007812,11700.0
2020-07-14,615.0,615.0,608.0,611.0,566.4398193359375,8400.0
2020-07-15,612.0,613.0,610.0,612.0,567.3668823242188,11000.0
2020-07-16,619.0,619.0,615.0,619.0,573.8563232421875,10600.0
2020-07-17,622.0,624.0,619.0,624.0,578.4917602539062,46500.0
2020-07-20,621.0,624.0,620.0,624.0,578.4917602539062,13200.0
2020-07-21,625.0,628.0,625.0,628.0,582.2000122070312,6200.0
