Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA25,MA75,MA200,RSI14,MA50,MA75_slope,MA200_slope,Ret60,High20,PrevHigh,PrevClose,PrevOpen,PrevVolume
2020-02-25,798.0,798.0,780.0,780.0,681.8396606445312,21500.0,,,,,50.0,,,,,,,,,
2020-02-26,765.0,773.0,765.0,767.0,670.4755249023438,13200.0,,,,,50.0,,,,,,798.0,780.0,798.0,21500.0
2020-02-27,777.0,777.0,749.0,749.0,654.74072265625,20900.0,,,,,50.0,,,,,,773.0,767.0,765.0,13200.0
2020-02-28,725.0,725.0,695.0,702.0,613.6555786132812,32700.0,,,,,50.0,,,,,,777.0,749.0,777.0,20900.0
2020-02-29,725.0,725.0,695.0,702.0,613.6555786132812,32700.0,,,,,50.0,,,,,,725.0,702.0,725.0,32700.0
2020-03-01,725.0,725.0,695.0,702.0,613.6555786132812,32700.0,,,,,50.0,,,,,,725.0,702.0,725.0,32700.0
2020-03-02,681.0,732.0,681.0,727.0,635.509521484375,18500.0,,,,,50.0,,,,,,725.0,702.0,725.0,32700.0
2020-03-03,734.0,752.0,723.0,728.0,636.3836669921875,21000.0,,,,,50.0,,,,,,732.0,727.0,681.0,18500.0
2020-03-04,714.0,734.0,711.0,719.0,628.5162353515625,10000.0,,,,,50.0,,,,,,752.0,728.0,734.0,21000.0
2020-03-05,734.0,734.0,719.0,729.0,637.2577514648438,4400.0,,,,,50.0,,,,,,734.0,719.0,714.0,10000.0
2020-03-06,714.0,716.0,687.0,697.0,609.2848510742188,13200.0,,,,,50.0,,,,,,734.0,729.0,734.0,4400.0
2020-03-07,714.0,716.0,687.0,697.0,609.2848510742188,13200.0,,,,,50.0,,,,,,716.0,697.0,714.0,13200.0
2020-03-08,714.0,716.0,687.0,697.0,609.2848510742188,13200.0,,,,,50.0,,,,,,716.0,697.0,714.0,13200.0
2020-03-09,680.0,680.0,628.0,634.0,554.213134765625,27700.0,,,,,50.0,,,,,,716.0,697.0,714.0,13200.0
2020-03-10,600.0,644.0,600.0,635.0,555.0873413085938,17200.0,,,,,16.894977168949765,,,,,,680.0,634.0,680.0,27700.0
2020-03-11,642.0,660.0,623.0,640.0,559.4581298828125,12700.0,,,,,19.90521327014217,,,,,,644.0,635.0,600.0,17200.0
2020-03-12,650.0,650.0,600.0,601.0,525.3660888671875,21100.0,,,,,18.103448275862064,,,,,,660.0,640.0,642.0,12700.0
2020-03-13,531.0,549.0,511.0,516.0,451.0631408691406,59300.0,,,,,15.555555555555545,,,,,,650.0,601.0,650.0,21100.0
2020-03-14,531.0,549.0,511.0,516.0,451.0631408691406,59300.0,,,,,15.555555555555545,,,,,,549.0,516.0,531.0,59300.0
2020-03-15,531.0,549.0,511.0,516.0,451.0631408691406,59300.0,672.7,,,,15.555555555555545,,,,,780.0,549.0,516.0,531.0,59300.0
2020-03-16,530.0,537.0,511.0,516.0,451.0631408691406,41200.0,659.5,,,,6.938775510204067,,,,,767.0,549.0,516.0,531.0,59300.0
2020-03-17,510.0,543.0,496.0,533.0,465.9237060546875,16500.0,647.8,,,,12.64367816091955,,,,,749.0,537.0,516.0,530.0,41200.0
2020-03-18,543.0,555.0,522.0,522.0,456.30804443359375,12600.0,636.45,,,,12.547528517110266,,,,,729.0,543.0,533.0,510.0,16500.0
2020-03-19,529.0,529.0,497.0,500.0,437.0766296386719,40300.0,626.35,,,,8.36363636363636,,,,,729.0,555.0,522.0,543.0,12600.0
2020-03-20,529.0,529.0,497.0,500.0,437.0766296386719,40300.0,616.25,641.0,,,9.465020576131678,,,,,729.0,529.0,500.0,529.0,40300.0
2020-03-21,529.0,529.0,497.0,500.0,437.0766296386719,40300.0,606.15,629.8,,,9.465020576131678,,,,,729.0,529.0,500.0,529.0,40300.0
2020-03-22,529.0,529.0,497.0,500.0,437.0766296386719,40300.0,594.8,619.12,,,9.465020576131678,,,,,729.0,529.0,500.0,529.0,40300.0
2020-03-23,502.0,512.0,480.0,487.0,425.7126159667969,67400.0,582.75,608.64,,,11.917098445595856,,,,,729.0,529.0,500.0,529.0,40300.0
2020-03-24,505.0,528.0,505.0,520.0,454.5596923828125,15100.0,572.8,601.36,,,24.444444444444443,,,,,729.0,512.0,487.0,502.0,67400.0
2020-03-25,532.0,575.0,530.0,563.0,492.1483154296875,39500.0,564.5,595.8,,,35.361216730038024,,,,,697.0,528.0,520.0,505.0,15100.0
2020-03-26,550.0,556.0,539.0,550.0,480.7843627929688,11600.0,557.15,589.72,,,39.24050632911393,,,,,697.0,575.0,563.0,532.0,39500.0
2020-03-27,569.0,588.0,559.0,578.0,505.2606201171875,18700.0,551.2,583.76,,,67.22222222222223,,,,,697.0,556.0,550.0,550.0,11600.0
2020-03-28,569.0,588.0,559.0,578.0,505.2606201171875,18700.0,545.25,577.76,,,67.22222222222223,,,,,640.0,588.0,578.0,569.0,18700.0
2020-03-29,569.0,588.0,559.0,578.0,505.2606201171875,18700.0,542.45,572.12,,,67.22222222222223,,,,,640.0,588.0,578.0,569.0,18700.0
2020-03-30,565.0,565.0,527.0,542.0,486.4142456054688,17600.0,537.8,564.64,,,56.01851851851852,,,,,640.0,588.0,578.0,569.0,18700.0
2020-03-31,572.0,572.0,550.0,556.0,498.978515625,10700.0,533.6,559.0,,,55.399061032863855,,,,,601.0,565.0,542.0,565.0,17600.0
2020-04-01,565.0,565.0,520.0,531.0,476.54248046875,16900.0,530.1,552.36,,,51.98237885462555,,,,,578.0,572.0,556.0,572.0,10700.0
2020-04-02,535.0,541.0,521.0,523.0,469.3628540039063,7200.0,530.45,545.4,,,55.399061032863855,,,,,578.0,565.0,531.0,565.0,16900.0
2020-04-03,565.0,565.0,503.0,507.0,455.0037841796875,9300.0,530.0,540.32,,,51.52838427947598,,,,,578.0,541.0,523.0,535.0,7200.0
2020-04-04,565.0,565.0,503.0,507.0,455.0037841796875,9300.0,529.55,535.2,,,51.52838427947598,,,,,578.0,565.0,507.0,565.0,9300.0
2020-04-05,565.0,565.0,503.0,507.0,455.0037841796875,9300.0,529.1,529.88,,,51.52838427947598,,,,,578.0,565.0,507.0,565.0,9300.0
2020-04-06,517.0,526.0,496.0,526.0,472.0552368164063,14300.0,528.75,526.88,,,58.297872340425535,,,,,578.0,565.0,507.0,565.0,9300.0
2020-04-07,556.0,556.0,531.0,545.0,489.1065979003906,5100.0,529.9,528.04,,,55.65610859728507,,,,,578.0,526.0,526.0,517.0,14300.0
2020-04-08,555.0,557.0,541.0,551.0,494.4913024902344,14500.0,532.45,529.44,,,46.73913043478261,,,,,578.0,556.0,545.0,556.0,5100.0
2020-04-09,561.0,563.0,546.0,549.0,492.6964416503906,10100.0,534.9,530.76,,,49.71098265895954,,,,,578.0,557.0,551.0,555.0,14500.0
2020-04-10,555.0,555.0,545.0,555.0,498.0810852050781,10000.0,537.65,532.32,,,42.3841059602649,,,,,578.0,563.0,549.0,561.0,10100.0
2020-04-11,555.0,555.0,545.0,555.0,498.0810852050781,10000.0,540.4,533.2,,,42.3841059602649,,,,,578.0,555.0,555.0,555.0,10000.0
2020-04-12,555.0,555.0,545.0,555.0,498.0810852050781,10000.0,543.8,534.52,,,42.3841059602649,,,,,578.0,555.0,555.0,555.0,10000.0
2020-04-13,564.0,570.0,555.0,559.0,501.6707763671875,10900.0,545.75,536.88,,,57.14285714285714,,,,,578.0,555.0,555.0,555.0,10000.0
2020-04-14,568.0,570.0,555.0,559.0,501.6707763671875,10900.0,545.55,539.24,,,51.42857142857142,590.12,,,,578.0,570.0,559.0,564.0,10900.0
2020-04-15,562.0,562.0,543.0,547.0,490.9015197753906,14400.0,545.4,541.12,,,58.69565217391305,585.46,,,,578.0,570.0,559.0,568.0,10900.0
2020-04-16,554.0,558.0,547.0,551.0,494.4913024902344,3300.0,544.05,543.16,,,65.9090909090909,581.14,,,,578.0,562.0,547.0,562.0,14400.0
2020-04-17,558.0,562.0,550.0,556.0,498.978515625,7400.0,542.95,545.92,,,81.81818181818181,577.28,,,,578.0,558.0,551.0,554.0,3300.0
2020-04-18,558.0,562.0,550.0,556.0,498.978515625,7400.0,541.85,547.36,,,81.81818181818181,574.36,,,,559.0,562.0,556.0,558.0,7400.0
2020-04-19,558.0,562.0,550.0,556.0,498.978515625,7400.0,542.55,547.08,,,81.81818181818181,571.44,,,,559.0,562.0,556.0,558.0,7400.0
2020-04-20,560.0,571.0,560.0,560.0,502.56829833984375,4800.0,542.75,547.48,,,77.41935483870968,568.6,,,,560.0,562.0,556.0,558.0,7400.0
2020-04-21,570.0,570.0,533.0,535.0,480.1321716308594,9100.0,542.95,545.76,,,42.64705882352941,564.76,,,,560.0,571.0,560.0,560.0,4800.0
2020-04-22,525.0,532.0,518.0,529.0,474.7475891113281,9300.0,543.25,543.8,,,33.82352941176471,560.78,,,,560.0,570.0,535.0,570.0,9100.0
2020-04-23,535.0,547.0,531.0,547.0,490.9015197753906,2900.0,545.25,542.56,,,48.80952380952381,557.34,,,,560.0,532.0,529.0,525.0,9300.0
2020-04-24,541.0,544.0,536.0,538.0,482.8244934082031,2400.0,546.8,542.4,,,40.22988505747126,553.52,,,,560.0,547.0,547.0,535.0,2900.0
2020-04-25,541.0,544.0,536.0,538.0,482.8244934082031,2400.0,548.35,541.68,,,40.22988505747126,550.34,,,-0.3102564102564102,560.0,544.0,538.0,541.0,2400.0
2020-04-26,541.0,544.0,536.0,538.0,482.8244934082031,2400.0,548.95,541.96,,,40.22988505747126,547.16,,,-0.2985658409387223,560.0,544.0,538.0,541.0,2400.0
2020-04-27,543.0,553.0,533.0,553.0,496.2862854003906,9400.0,549.35,543.16,,,46.93877551020408,544.28,,,-0.2616822429906542,560.0,544.0,538.0,541.0,2400.0
2020-04-28,560.0,560.0,547.0,547.0,490.9015197753906,8800.0,549.15,544.76,,,44.23076923076923,542.54,,,-0.2207977207977207,560.0,553.0,553.0,543.0,9400.0
2020-04-29,560.0,560.0,547.0,547.0,490.9015197753906,8800.0,549.05,546.36,,,50.0,540.78,,,-0.2207977207977207,560.0,560.0,547.0,560.0,8800.0
2020-04-30,563.0,570.0,558.0,570.0,511.5428466796875,11700.0,549.8,548.88,,,58.558558558558566,539.38,,,-0.188034188034188,570.0,560.0,547.0,560.0,8800.0
2020-05-01,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.7,549.96,,,48.78048780487805,538.42,,,-0.2393397524071526,570.0,570.0,570.0,563.0,11700.0
2020-05-02,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.6,550.28,,,48.78048780487805,539.16,,,-0.2403846153846154,570.0,571.0,553.0,571.0,11500.0
2020-05-03,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.3,550.36,,,48.78048780487805,539.9,,,-0.230876216968011,570.0,571.0,553.0,571.0,11500.0
2020-05-04,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.0,550.52,,,47.05882352941176,540.64,,,-0.2414266117969822,570.0,571.0,553.0,571.0,11500.0
2020-05-05,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.3,550.44,,,59.57446808510638,541.38,,,-0.206599713055954,570.0,571.0,553.0,571.0,11500.0
2020-05-06,571.0,571.0,553.0,553.0,496.2862854003906,11500.0,549.4,550.36,,,63.63636363636363,541.78,,,-0.206599713055954,570.0,571.0,553.0,571.0,11500.0
2020-05-07,553.0,553.0,539.0,539.0,483.7219848632813,12600.0,548.55,549.72,,,45.23809523809524,542.12,,,-0.2266857962697274,570.0,571.0,553.0,571.0,11500.0
2020-05-08,555.0,555.0,546.0,555.0,498.0810852050781,10700.0,548.5,549.56,,,59.34065934065934,543.22,,,-0.1246056782334384,570.0,553.0,539.0,553.0,12600.0
2020-05-09,555.0,555.0,546.0,555.0,498.0810852050781,10700.0,548.45,549.4,576.5466666666666,,59.34065934065934,544.32,,,-0.1259842519685039,570.0,555.0,555.0,555.0,10700.0
2020-05-10,555.0,555.0,546.0,555.0,498.0810852050781,10700.0,548.2,549.72,573.5466666666666,,59.34065934065934,545.42,,,-0.1328125,570.0,555.0,555.0,555.0,10700.0
2020-05-11,562.0,612.0,554.0,612.0,549.2353515625,26800.0,552.05,552.16,571.48,,72.18045112781954,547.66,,,0.0183028286189683,612.0,555.0,555.0,555.0,10700.0
2020-05-12,622.0,622.0,589.0,600.0,538.4660034179688,14800.0,555.6,553.92,569.4933333333333,,69.06474820143885,549.92,,,0.1627906976744186,612.0,612.0,612.0,562.0,26800.0
2020-05-13,595.0,595.0,577.0,594.0,533.0813598632812,12600.0,557.95,555.44,568.0533333333333,,66.20689655172413,551.4,,,0.1511627906976744,612.0,622.0,600.0,622.0,14800.0
2020-05-14,584.0,584.0,572.0,577.0,517.8247680664062,11600.0,559.9,556.28,566.3866666666667,,52.51798561151079,551.68,-10.159999999999968,,0.1182170542635658,612.0,595.0,594.0,595.0,12600.0
2020-05-15,577.0,592.0,552.0,567.0,508.8503723144531,7700.0,561.35,556.56,564.5866666666667,,55.30303030303031,552.02,-8.959999999999923,,0.0988372093023255,612.0,584.0,577.0,584.0,11600.0
2020-05-16,577.0,592.0,552.0,567.0,508.8503723144531,7700.0,562.8,557.84,562.4533333333334,,55.30303030303031,551.8,-9.026666666666642,,0.0637898686679174,612.0,592.0,567.0,577.0,7700.0
2020-05-17,577.0,592.0,552.0,567.0,508.8503723144531,7700.0,563.5,559.36,560.3066666666666,,55.30303030303031,551.58,-9.186666666666724,,0.0862068965517242,612.0,592.0,567.0,577.0,7700.0
2020-05-18,557.0,578.0,550.0,576.0,516.9273071289062,12500.0,564.95,560.52,558.4,,58.15602836879432,551.54,-9.653333333333308,,0.1519999999999999,612.0,592.0,567.0,577.0,7700.0
2020-05-19,581.0,584.0,568.0,575.0,516.030029296875,9100.0,566.35,562.0,556.3466666666667,,57.74647887323944,552.2,-10.039999999999964,,0.1499999999999999,612.0,578.0,576.0,557.0,12500.0
2020-05-20,570.0,585.0,563.0,567.0,508.8503723144531,8900.0,566.2,563.16,554.6133333333333,,54.66666666666667,552.42,-9.973333333333358,,0.1339999999999999,612.0,584.0,575.0,581.0,9100.0
2020-05-21,577.0,577.0,566.0,571.0,512.4401245117188,6700.0,567.1,564.48,552.9333333333333,,61.42857142857143,553.22,-9.520000000000095,,0.1419999999999999,612.0,585.0,567.0,570.0,8900.0
2020-05-22,570.0,572.0,557.0,560.0,502.56829833984375,7600.0,567.45,564.76,551.1066666666667,,51.85185185185185,553.96,-9.199999999999932,,0.1498973305954825,612.0,577.0,571.0,577.0,6700.0
2020-05-23,570.0,572.0,557.0,560.0,502.56829833984375,7600.0,567.8,565.28,550.12,,51.85185185185185,555.02,-8.279999999999973,,0.0769230769230768,612.0,572.0,560.0,570.0,7600.0
2020-05-24,570.0,572.0,557.0,560.0,502.56829833984375,7600.0,568.15,565.8,549.12,,51.85185185185185,556.08,-7.226666666666688,,-0.0053285968028419,612.0,572.0,560.0,570.0,7600.0
2020-05-25,562.0,574.0,557.0,563.0,505.2606201171875,10200.0,568.65,565.52,548.0933333333334,,19.75308641975309,557.2,-6.519999999999982,,0.0236363636363636,612.0,572.0,560.0,570.0,7600.0
2020-05-26,575.0,578.0,564.0,576.0,516.9273071289062,23600.0,569.8,566.44,547.76,,35.365853658536594,558.2,-5.173333333333289,,-0.0034602076124568,612.0,574.0,563.0,562.0,10200.0
2020-05-27,592.0,595.0,579.0,587.0,526.7992553710938,16900.0,572.2,567.8,548.7066666666667,,45.97701149425287,559.04,-2.3999999999999773,,0.0155709342560552,612.0,578.0,576.0,575.0,23600.0
